state_code,state,county,value,population,fips,measure_id
NM,New Mexico,Santa Fe,11.9,155201,35049,BINGE
GA,Georgia,Putnam,16,22585,13237,DIABETES
OK,Oklahoma,Johnston,8.9,10301,40069,CHD
MS,Mississippi,Franklin,12.9,7676,28037,INDEPLIVE
AK,Alaska,Aleutians East,29.2,3398,02013,LPA
KY,Kentucky,Laurel,4,62561,21125,STROKE
KS,Kansas,Coffey,3.6,8338,20031,STROKE
KS,Kansas,Shawnee,15.1,178264,20177,MOBILITY
OH,Ohio,Hamilton,6.7,826139,39061,CANCER
PA,Pennsylvania,Berks,11.5,429342,42011,DIABETES
IL,Illinois,Livingston,5.2,35664,17105,VISION
NE,Nebraska,Hall,17.1,61979,31079,BINGE
MO,Missouri,Camden,14.9,43436,29029,MHLTH
OK,Oklahoma,Jefferson,22.4,5438,40067,CSMOKING
IL,Illinois,Macon,7.5,102432,17115,CHD
OK,Oklahoma,Pittsburg,32,43633,40121,ARTHRITIS
GA,Georgia,Tift,40,41212,13277,OBESITY
MI,Michigan,Mackinac,14.5,10906,26097,PHLTH
MI,Michigan,Shiawassee,38.4,67877,26155,HIGHCHOL
AZ,Arizona,Graham,6.4,39050,04009,CHD
AL,Alabama,Talladega,5.7,81524,01121,SELFCARE
CA,California,San Bernardino,12.4,2194710,06071,CSMOKING
NC,North Carolina,Avery,5.6,17864,37011,VISION
MO,Missouri,Douglas,4.1,11732,29067,KIDNEY
CO,Colorado,Huerfano,4.3,6920,08055,STROKE
AR,Arkansas,Craighead,76.6,112218,05031,CHECKUP
NE,Nebraska,Cherry,4.8,5458,31031,VISION
ID,Idaho,Nez Perce,74.9,42454,16069,CHECKUP
AL,Alabama,Pike,27.5,32991,01109,ARTHRITIS
GA,Georgia,Coffee,6.3,43386,13069,CANCER
OH,Ohio,Monroe,35.2,13329,39111,ARTHRITIS
IN,Indiana,Johnson,7.2,164298,18081,ACCESS2
GA,Georgia,Catoosa,38.6,68397,13047,BPHIGH
AZ,Arizona,Apache,17.6,65623,04001,DIABETES
OH,Ohio,Geauga,3.4,95565,39055,STROKE
NY,New York,Richmond,79.5,493494,36085,BPMED
KY,Kentucky,Bell,41.7,23858,21013,HIGHCHOL
KY,Kentucky,Owsley,22.9,3953,21189,COGNITION
NC,North Carolina,Granville,3.7,61986,37077,KIDNEY
NY,New York,Onondaga,30.6,473236,36067,ARTHRITIS
MI,Michigan,Antrim,15.7,23813,26009,MOBILITY
KY,Kentucky,Jessamine,37.1,53626,21113,OBESITY
NE,Nebraska,Antelope,11.6,6279,31003,DIABETES
IL,Illinois,Cass,18.5,12773,17017,CSMOKING
MO,Missouri,Ralls,39.5,10361,29173,OBESITY
ID,Idaho,Elmore,21.8,28827,16039,DEPRESSION
ND,North Dakota,Kidder,11.5,2369,38043,HEARING
AL,Alabama,Coosa,8.5,10450,01037,HEARING
OH,Ohio,Fairfield,29.7,161064,39045,ARTHRITIS
MO,Missouri,Chariton,9.2,7356,29041,INDEPLIVE
KS,Kansas,Jackson,15.3,13261,20085,MOBILITY
IA,Iowa,Osceola,11.4,6159,19143,PHLTH
OR,Oregon,Grant,13.3,7272,41023,DIABETES
IL,Illinois,Monroe,6.2,34932,17133,COPD
MT,Montana,Treasure,16.5,768,30103,BINGE
AK,Alaska,Petersburg,8.1,3356,02195,CANCER
IA,Iowa,Sioux,19.7,35893,19167,BINGE
MN,Minnesota,Lincoln,11.1,5567,27081,PHLTH
CO,Colorado,Boulder,11.9,329543,08013,LPA
MO,Missouri,Butler,35.9,42101,29023,ARTHRITIS
CO,Colorado,Routt,20.4,25091,08107,DEPRESSION
IA,Iowa,Emmet,7.3,9321,19063,INDEPLIVE
ME,Maine,Androscoggin,29.6,111034,23001,ARTHRITIS
GA,Georgia,Haralson,4,30572,13143,SELFCARE
MO,Missouri,St. Charles,13.3,409981,29183,GHLTH
MT,Montana,Cascade,3.7,84511,30013,SELFCARE
OK,Oklahoma,Caddo,21.7,26368,40015,MOBILITY
IA,Iowa,Polk,5.8,496844,19153,COPD
AL,Alabama,Pickens,17.5,18801,01107,COGNITION
ND,North Dakota,Pierce,3.7,3953,38069,STROKE
GA,Georgia,Calhoun,19.1,5509,13037,COGNITION
KY,Kentucky,Robertson,33.6,2257,21201,LPA
PA,Pennsylvania,Forest,4.1,7032,42053,STROKE
OK,Oklahoma,Jefferson,16.1,5438,40067,DIABETES
NC,North Carolina,Wake,4.5,1150204,37183,CHD
MT,Montana,McCone,11,1718,30055,HEARING
MI,Michigan,Oakland,13.2,1270017,26125,MHLTH
NV,Nevada,Esmeralda,84.6,743,32009,CHOLSCREEN
NC,North Carolina,Union,6.7,243648,37179,CANCER
CA,California,San Mateo,3.6,737888,06081,VISION
GA,Georgia,Wilcox,38.7,8739,13315,DISABILITY
CA,California,San Mateo,17.2,737888,06081,LPA
NE,Nebraska,Polk,6.2,5174,31143,INDEPLIVE
AL,Alabama,Etowah,76.7,103162,01055,CHECKUP
ND,North Dakota,Dunn,3.3,4035,38025,STROKE
IA,Iowa,Monona,28.4,8574,19133,LPA
MS,Mississippi,Harrison,9.5,209396,28047,INDEPLIVE
MI,Michigan,Calhoun,31.1,133819,26025,ARTHRITIS
MA,Massachusetts,Essex,4.3,807074,25009,VISION
KY,Kentucky,Kenton,4.4,169495,21117,VISION
NJ,New Jersey,Union,3.1,572114,34039,KIDNEY
ID,Idaho,Kootenai,3.2,179789,16055,STROKE
NY,New York,Kings,12.1,2641052,36047,DIABETES
MT,Montana,Petroleum,3.9,519,30069,KIDNEY
KS,Kansas,Kiowa,3.5,2392,20097,STROKE
MO,Missouri,Atchison,15.9,5234,29005,COGNITION
NE,Nebraska,Keith,7.2,8279,31101,INDEPLIVE
OH,Ohio,Ottawa,17.4,40104,39123,GHLTH
OH,Ohio,Fulton,78.1,42450,39051,CHECKUP
NM,New Mexico,Otero,15.9,68537,35035,MOBILITY
IL,Illinois,Jackson,8.1,52565,17077,HEARING
AR,Arkansas,Van Buren,11.2,15694,05141,INDEPLIVE
NE,Nebraska,Valley,37.3,4066,31175,HIGHCHOL
IL,Illinois,Morgan,4.3,32606,17137,SELFCARE
ID,Idaho,Gooding,12.4,15772,16047,DIABETES
NM,New Mexico,Lincoln,66.6,20436,35027,CHECKUP
OR,Oregon,Grant,9.9,7272,41023,COPD
IL,Illinois,Champaign,16.8,205943,17019,BINGE
IN,Indiana,Adams,6,35961,18001,VISION
IN,Indiana,Pulaski,8.4,12339,18131,HEARING
AR,Arkansas,Columbia,42,22672,05027,BPHIGH
GA,Georgia,Haralson,3.3,30572,13143,KIDNEY
MO,Missouri,Lewis,77.3,10000,29111,CHECKUP
OR,Oregon,Lake,14.9,8276,41037,PHLTH
CO,Colorado,Rio Grande,21.1,11408,08105,LPA
IN,Indiana,Jay,3.6,20248,18075,KIDNEY
MN,Minnesota,Grant,35.3,6153,27051,BPHIGH
GA,Georgia,Rockdale,5.8,94082,13247,HEARING
KS,Kansas,Greeley,81.4,1304,20071,BPMED
NC,North Carolina,Forsyth,79.5,385523,37067,BPMED
KS,Kansas,Haskell,3.5,3668,20081,KIDNEY
CO,Colorado,Otero,15.8,18594,08089,COGNITION
KS,Kansas,Butler,75.5,67889,20015,CHECKUP
ID,Idaho,Custer,14.2,4428,16037,DIABETES
MN,Minnesota,Mower,10.8,40158,27099,PHLTH
PA,Pennsylvania,Bucks,2.8,646098,42017,SELFCARE
GA,Georgia,Richmond,42,205673,13245,BPHIGH
LA,Louisiana,Iberville,14.8,29824,22047,PHLTH
MN,Minnesota,Nobles,33.5,21991,27105,HIGHCHOL
NC,North Carolina,Caswell,80.9,22714,37033,CHECKUP
AL,Alabama,Russell,36.7,58722,01113,DISABILITY
MT,Montana,Prairie,74.3,1091,30079,CHECKUP
ND,North Dakota,Pembina,16.9,6767,38067,DEPRESSION
MO,Missouri,Lawrence,20,38321,29109,MOBILITY
AZ,Arizona,Apache,14.9,65623,04001,INDEPLIVE
MO,Missouri,St. Clair,83.3,9376,29185,BPMED
IA,Iowa,Jasper,3.3,37764,19099,STROKE
CA,California,San Luis Obispo,7.5,283159,06079,ACCESS2
KS,Kansas,Scott,8.1,5131,20171,CHD
MT,Montana,Teton,19.4,6269,30099,BINGE
KY,Kentucky,Ballard,3.8,7695,21007,KIDNEY
GA,Georgia,Meriwether,4.5,20793,13199,KIDNEY
IA,Iowa,Cherokee,11.7,11503,19035,PHLTH
GA,Georgia,Gwinnett,16.8,964546,13135,ACCESS2
IN,Indiana,Vanderburgh,3.9,179987,18163,SELFCARE
CO,Colorado,Conejos,27.3,7612,08021,ARTHRITIS
IL,Illinois,White,3.8,13784,17193,KIDNEY
MI,Michigan,Genesee,40,404208,26049,HIGHCHOL
AL,Alabama,Lawrence,23.5,33090,01079,DEPRESSION
ID,Idaho,Payette,38.8,26350,16075,OBESITY
IN,Indiana,Washington,14.9,28102,18175,COGNITION
IL,Illinois,McLean,13,170889,17113,GHLTH
NC,North Carolina,Jones,22.1,9255,37103,MOBILITY
IL,Illinois,Saline,38.4,23320,17165,DISABILITY
HI,Hawaii,Hawaii,78,202906,15001,BPMED
PA,Pennsylvania,Beaver,6.6,166624,42007,ACCESS2
MO,Missouri,Taney,24.3,56387,29213,DEPRESSION
IN,Indiana,Delaware,9.1,111871,18035,ACCESS2
OH,Ohio,Coshocton,8.5,36618,39031,CANCER
NY,New York,New York,18.9,1576876,36061,BINGE
MA,Massachusetts,Bristol,3.1,580164,25005,KIDNEY
MI,Michigan,Oceana,15.9,26815,26127,MHLTH
CO,Colorado,El Paso,70,737867,08041,CHECKUP
MS,Mississippi,Marshall,14.9,33725,28093,ACCESS2
PA,Pennsylvania,Adams,7.2,104127,42001,INDEPLIVE
MO,Missouri,Cooper,23.9,17115,29053,DEPRESSION
MI,Michigan,Baraga,6,8215,26013,VISION
IA,Iowa,Benton,33.7,25691,19011,BPHIGH
IA,Iowa,Louisa,4.8,10749,19115,VISION
OH,Ohio,Meigs,40.7,22049,39105,HIGHCHOL
KY,Kentucky,Perry,20.9,27929,21193,COGNITION
NE,Nebraska,Dawes,12.2,8148,31045,CSMOKING
NM,New Mexico,McKinley,10.3,71780,35031,COPD
KS,Kansas,Franklin,3.1,25986,20059,KIDNEY
IL,Illinois,Effingham,16,34430,17049,MOBILITY
MN,Minnesota,Wilkin,9.3,6395,27167,CASTHMA
NC,North Carolina,Onslow,14.4,206160,37133,ACCESS2
KY,Kentucky,Muhlenberg,33.5,30694,21177,ARTHRITIS
AR,Arkansas,Clark,39.4,21321,05019,OBESITY
IL,Illinois,Edwards,38.6,6075,17047,BPHIGH
ND,North Dakota,Stark,2.8,33046,38089,KIDNEY
NE,Nebraska,Dakota,12.6,21241,31043,MHLTH
KS,Kansas,Comanche,8.2,1670,20033,CHD
OR,Oregon,Jackson,3.6,223734,41029,STROKE
GA,Georgia,Jenkins,5.1,8639,13165,STROKE
IA,Iowa,Washington,10.6,22491,19183,PHLTH
MN,Minnesota,Houston,71.7,18778,27055,CHECKUP
OK,Oklahoma,Le Flore,15.2,48476,40079,DIABETES
OK,Oklahoma,Murray,13.2,13718,40099,ACCESS2
NC,North Carolina,Montgomery,15.3,25798,37123,COGNITION
NY,New York,Lewis,37.2,26573,36049,BPHIGH
KS,Kansas,Johnson,16.8,613219,20091,LPA
MN,Minnesota,Sibley,6.6,14917,27143,COPD
IA,Iowa,Louisa,27.3,10749,19115,DISABILITY
AR,Arkansas,Dallas,5.8,6308,05039,SELFCARE
MO,Missouri,Barton,24,11658,29011,CSMOKING
GA,Georgia,Chattahoochee,24.7,9048,13053,BPHIGH
GA,Georgia,Brooks,22.8,16270,13027,MOBILITY
IN,Indiana,Delaware,19.2,111871,18035,CSMOKING
NM,New Mexico,McKinley,22.5,71780,35031,MOBILITY
IN,Indiana,Pike,29.1,12144,18125,LPA
MS,Mississippi,Claiborne,12.6,8908,28021,CASTHMA
IN,Indiana,Montgomery,35.5,38063,18107,OBESITY
IA,Iowa,Hardin,15.1,16708,19083,GHLTH
GA,Georgia,Webster,9.4,2367,13307,VISION
ND,North Dakota,Stark,70.6,33046,38089,CHECKUP
AL,Alabama,Tallapoosa,10.6,41023,01123,CASTHMA
GA,Georgia,Hall,15.1,207369,13139,MOBILITY
MS,Mississippi,Pearl River,9.6,56503,28109,INDEPLIVE
NY,New York,Jefferson,2.8,116295,36045,STROKE
NE,Nebraska,Nemaha,14.9,7064,31127,GHLTH
GA,Georgia,McIntosh,12,11123,13191,BINGE
NM,New Mexico,Sierra,13.7,11502,35051,HEARING
ID,Idaho,Bear Lake,4.1,6545,16007,SELFCARE
KS,Kansas,Hodgeman,82.1,1710,20083,BPMED
NE,Nebraska,Kimball,4.8,3412,31105,SELFCARE
LA,Louisiana,Avoyelles,11.1,39236,22009,CASTHMA
IL,Illinois,Massac,32.2,13960,17127,LPA
MT,Montana,Glacier,19,13785,30035,MOBILITY
MI,Michigan,Eaton,11.2,108944,26045,COGNITION
ND,North Dakota,Golden Valley,17.7,1770,38033,DEPRESSION
MI,Michigan,Jackson,17,160050,26075,GHLTH
MS,Mississippi,Franklin,9.6,7676,28037,CHD
KY,Kentucky,Elliott,29.7,7381,21063,GHLTH
AR,Arkansas,Montgomery,9.9,8611,05097,CASTHMA
LA,Louisiana,Caddo,41.3,233092,22017,OBESITY
MO,Missouri,Cooper,76.4,17115,29053,CHECKUP
OH,Ohio,Ross,7.5,76891,39141,CANCER
MO,Missouri,Livingston,15,14755,29117,BINGE
CA,California,Riverside,4.1,2458395,06065,SELFCARE
IL,Illinois,Calhoun,13.8,4369,17013,MHLTH
MI,Michigan,Montcalm,5.1,67220,26117,VISION
MN,Minnesota,Freeborn,5.1,30749,27047,VISION
AL,Alabama,Jefferson,5.9,667820,01073,HEARING
MS,Mississippi,Wilkinson,20.1,8315,28157,DIABETES
LA,Louisiana,Plaquemines,9.7,23303,22075,INDEPLIVE
OH,Ohio,Lucas,14.7,429191,39095,BINGE
KY,Kentucky,Jessamine,36.1,53626,21113,HIGHCHOL
MN,Minnesota,Washington,21.2,272256,27163,DEPRESSION
OH,Ohio,Vinton,4.3,12696,39163,STROKE
MO,Missouri,Osage,30.3,13379,29151,ARTHRITIS
IL,Illinois,Bond,12.1,16596,17005,DIABETES
NY,New York,Ontario,4,112508,36069,VISION
NC,North Carolina,Swain,17.5,14136,37173,MHLTH
AR,Arkansas,Sharp,18.1,17622,05135,PHLTH
NC,North Carolina,Beaufort,9.7,44468,37013,COPD
IA,Iowa,Story,7.9,99472,19169,PHLTH
MT,Montana,Sanders,10.7,12959,30089,COPD
MT,Montana,Custer,29.7,11916,30017,DISABILITY
MD,Maryland,Allegany,28.7,67729,24001,LPA
NM,New Mexico,Otero,7.4,68537,35035,COPD
GA,Georgia,Bartow,38.8,110843,13015,BPHIGH
IL,Illinois,Edgar,3.6,16520,17045,KIDNEY
AR,Arkansas,Randolph,11.2,18865,05121,COPD
GA,Georgia,Heard,8.2,11565,13149,HEARING
NE,Nebraska,Butler,28.1,8444,31023,ARTHRITIS
MS,Mississippi,Lowndes,27,58150,28087,ARTHRITIS
IL,Illinois,Jersey,35.9,21333,17083,HIGHCHOL
GA,Georgia,Gwinnett,16.4,964546,13135,DEPRESSION
NC,North Carolina,Cabarrus,2.9,231278,37025,KIDNEY
GA,Georgia,Atkinson,78.4,8391,13003,BPMED
AL,Alabama,Clay,13,14190,01027,BINGE
MS,Mississippi,Greene,42.7,13630,28041,BPHIGH
KY,Kentucky,Christian,21.4,72357,21047,CSMOKING
MN,Minnesota,Wabasha,12.5,21509,27157,MHLTH
NE,Nebraska,Kearney,12.1,6674,31099,MHLTH
NC,North Carolina,Forsyth,4.2,385523,37067,SELFCARE
MO,Missouri,Pemiscot,79.4,15236,29155,CHOLSCREEN
IL,Illinois,Clinton,8.3,36793,17027,HEARING
AR,Arkansas,Howard,8.4,12698,05061,HEARING
KY,Kentucky,Breathitt,13.6,13553,21025,INDEPLIVE
OH,Ohio,Union,6.2,64971,39159,COPD
MO,Missouri,Harrison,11.3,8164,29081,COPD
GA,Georgia,Cherokee,76.4,274615,13057,CHECKUP
MT,Montana,Ravalli,13.8,45959,30081,MOBILITY
CO,Colorado,Saguache,20.7,6471,08109,GHLTH
MO,Missouri,Phelps,78.6,44937,29161,BPMED
NM,New Mexico,Cibola,18,27184,35006,MHLTH
OH,Ohio,Jefferson,18.5,64789,39081,MOBILITY
IL,Illinois,Rock Island,12.6,142909,17161,DIABETES
GA,Georgia,Johnson,10.8,9160,13167,COPD
KS,Kansas,Trego,3.7,2793,20195,STROKE
MS,Mississippi,Copiah,11.7,27995,28029,INDEPLIVE
ND,North Dakota,Dunn,79.3,4035,38025,BPMED
MA,Massachusetts,Worcester,5.7,862029,25027,CHD
IA,Iowa,Cerro Gordo,9.2,42706,19033,CASTHMA
KS,Kansas,Stanton,37.8,2044,20187,BPHIGH
NH,New Hampshire,Strafford,3.6,132416,33017,VISION
OR,Oregon,Klamath,34,70164,41035,HIGHCHOL
MI,Michigan,Iron,43.9,11635,26071,BPHIGH
NE,Nebraska,Dixon,7.2,5545,31051,INDEPLIVE
NV,Nevada,Lander,16.2,5798,32015,COGNITION
OH,Ohio,Ashland,19.8,52316,39005,CSMOKING
OH,Ohio,Champaign,28.2,38699,39021,LPA
CO,Colorado,Dolores,19.3,2397,08033,LPA
LA,Louisiana,St. Helena,38.2,10912,22091,LPA
AL,Alabama,Cullman,15,89496,01043,BINGE
MI,Michigan,Berrien,5.4,153101,26021,VISION
NC,North Carolina,Stokes,5.9,44553,37169,VISION
MT,Montana,Beaverhead,31.3,9524,30001,DISABILITY
MI,Michigan,Charlevoix,32.9,26086,26029,OBESITY
IA,Iowa,Sac,8.4,9752,19161,HEARING
NE,Nebraska,Richardson,42.5,7759,31147,OBESITY
IA,Iowa,Shelby,37.5,11770,19165,HIGHCHOL
NV,Nevada,Humboldt,3.2,17648,32013,KIDNEY
AL,Alabama,Mobile,7,413073,01097,HEARING
MS,Mississippi,Jasper,9.6,16291,28061,COPD
PA,Pennsylvania,Cambria,32.6,132167,42021,DISABILITY
MN,Minnesota,Roseau,12.6,15258,27135,MOBILITY
NC,North Carolina,Durham,5.1,326126,37063,CHD
GA,Georgia,Wayne,41,30380,13305,HIGHCHOL
NC,North Carolina,Bladen,39.6,29525,37017,HIGHCHOL
KY,Kentucky,Oldham,21,68685,21185,LPA
AZ,Arizona,Santa Cruz,68.1,47883,04023,CHECKUP
OR,Oregon,Josephine,9.4,88346,41033,CANCER
CT,Connecticut,Windham,7.4,116418,09015,CANCER
KY,Kentucky,Hart,20,19460,21099,MHLTH
GA,Georgia,Pierce,18.4,19976,13229,MOBILITY
MN,Minnesota,Crow Wing,13.9,67270,27035,MOBILITY
GA,Georgia,Dade,17.7,16326,13083,CSMOKING
OH,Ohio,Brown,10.9,43662,39015,COPD
GA,Georgia,Cherokee,26,274615,13057,DISABILITY
IL,Illinois,McHenry,12.8,311122,17111,CSMOKING
IA,Iowa,Cerro Gordo,26.4,42706,19033,LPA
OR,Oregon,Harney,34.4,7575,41025,OBESITY
NY,New York,Oneida,16.3,230274,36065,GHLTH
NC,North Carolina,Anson,16.5,22060,37007,ACCESS2
MT,Montana,Pondera,78.4,5994,30073,BPMED
MT,Montana,Powell,7.4,6999,30077,CHD
AL,Alabama,Blount,40.3,59041,01009,BPHIGH
OH,Ohio,Union,23.5,64971,39159,DISABILITY
OH,Ohio,Putnam,85.4,34318,39137,CHOLSCREEN
KS,Kansas,Leavenworth,12,82184,20103,MOBILITY
IL,Illinois,Ogle,34.2,51449,17141,DISABILITY
KS,Kansas,Reno,77,61414,20155,CHECKUP
KY,Kentucky,Bath,76.2,12778,21011,CHECKUP
AZ,Arizona,Maricopa,6.8,4496588,04013,INDEPLIVE
MO,Missouri,Pettis,4.5,43188,29159,SELFCARE
GA,Georgia,Schley,18.8,4478,13249,MOBILITY
KS,Kansas,Brown,8.3,9455,20013,CHD
OK,Oklahoma,Garfield,74.5,61926,40047,CHECKUP
LA,Louisiana,Bossier,37.6,129144,22015,OBESITY
MI,Michigan,Wexford,4.2,33901,26165,SELFCARE
CA,California,San Benito,84.7,66677,06069,CHOLSCREEN
KS,Kansas,Stevens,15.4,5293,20189,MHLTH
NE,Nebraska,Greeley,11.8,2169,31077,DIABETES
MD,Maryland,Worcester,15.3,53132,24047,CSMOKING
NM,New Mexico,Santa Fe,20.4,155201,35049,DEPRESSION
MD,Maryland,Prince George's,89.1,955306,24033,CHOLSCREEN
NV,Nevada,Clark,5.9,2292476,32003,VISION
LA,Louisiana,LaSalle,30.4,14834,22059,LPA
GA,Georgia,Johnson,12.3,9160,13167,INDEPLIVE
MS,Mississippi,Leake,43.8,21196,28079,DISABILITY
NC,North Carolina,Mecklenburg,2.7,1122276,37119,KIDNEY
MO,Missouri,Adair,29.5,25185,29001,BPHIGH
NC,North Carolina,Avery,34,17864,37011,DISABILITY
GA,Georgia,Schley,37.9,4478,13249,OBESITY
MO,Missouri,Barry,22.3,34712,29009,CSMOKING
NY,New York,Fulton,26.2,53116,36035,DEPRESSION
MO,Missouri,St. Charles,18.1,409981,29183,BINGE
MI,Michigan,Bay,8.9,102985,26017,COPD
ND,North Dakota,Stutsman,16.9,21576,38093,CSMOKING
MT,Montana,Yellowstone,8.4,167146,30111,HEARING
GA,Georgia,Heard,7.4,11565,13149,CANCER
NV,Nevada,Nye,6.7,53450,32023,VISION
ME,Maine,Franklin,11.7,29687,23007,CASTHMA
ID,Idaho,Boise,8,8094,16015,COPD
MO,Missouri,Chariton,10.2,7356,29041,COPD
NC,North Carolina,Caswell,39.9,22714,37033,OBESITY
NE,Nebraska,Box Butte,8.8,10604,31013,CASTHMA
KY,Kentucky,Madison,8.1,94666,21151,COPD
MS,Mississippi,Jefferson Davis,34.7,11134,28065,ARTHRITIS
CO,Colorado,Rio Blanco,27,6476,08103,OBESITY
NC,North Carolina,Cabarrus,11.6,231278,37025,ACCESS2
NE,Nebraska,Wheeler,8.4,795,31183,CASTHMA
GA,Georgia,Grady,10.6,25918,13131,CASTHMA
KS,Kansas,Rawlins,14.6,2549,20153,BINGE
OK,Oklahoma,Washita,83.4,10915,40149,CHOLSCREEN
GA,Georgia,Pickens,13.7,34024,13227,ACCESS2
IL,Illinois,Kendall,12.2,134867,17093,GHLTH
OR,Oregon,Lincoln,10.1,50862,41041,HEARING
MS,Mississippi,Kemper,19.9,8829,28069,CSMOKING
IL,Illinois,Calhoun,37.4,4369,17013,BPHIGH
MN,Minnesota,Chippewa,27.9,12357,27023,ARTHRITIS
NC,North Carolina,Guilford,11.8,542410,37081,DIABETES
ME,Maine,Franklin,15,29687,23007,GHLTH
IA,Iowa,Henry,7.5,20387,19087,COPD
NE,Nebraska,Saunders,9.4,22787,31155,PHLTH
MT,Montana,Ravalli,9.7,45959,30081,CASTHMA
LA,Louisiana,Tensas,33,4043,22107,GHLTH
NE,Nebraska,York,26.7,14244,31185,ARTHRITIS
KY,Kentucky,Leslie,9.1,10278,21131,VISION
KY,Kentucky,Bath,13.8,12778,21011,BINGE
OH,Ohio,Auglaize,7.3,46141,39011,INDEPLIVE
KY,Kentucky,Hancock,17.5,9064,21091,COGNITION
AL,Alabama,Washington,8,15147,01129,CANCER
GA,Georgia,Brantley,5.4,18101,13025,SELFCARE
CO,Colorado,Logan,74,21487,08075,BPMED
MI,Michigan,Kalamazoo,77.1,261108,26077,BPMED
CA,California,Fresno,30.9,1013581,06019,BPHIGH
OK,Oklahoma,Hughes,13.6,13405,40063,BINGE
KS,Kansas,Kingman,75.6,7392,20095,CHECKUP
MN,Minnesota,Martin,9.2,19915,27091,CANCER
NV,Nevada,Mineral,17.6,4586,32021,COGNITION
NE,Nebraska,Otoe,38.8,15930,31131,OBESITY
ME,Maine,Aroostook,35.2,66859,23003,LPA
NC,North Carolina,Clay,17.6,11309,37043,GHLTH
LA,Louisiana,Winn,8.7,13488,22127,HEARING
KS,Kansas,Riley,28.4,72208,20161,OBESITY
GA,Georgia,Stephens,79.9,26865,13257,BPMED
MS,Mississippi,Webster,7.6,9983,28155,CANCER
MT,Montana,Valley,31.3,7537,30105,ARTHRITIS
OH,Ohio,Wayne,31.8,116710,39169,DISABILITY
IA,Iowa,Mitchell,83.2,10555,19131,CHOLSCREEN
LA,Louisiana,Assumption,42.3,20689,22007,DISABILITY
AL,Alabama,Houston,39.6,107458,01069,OBESITY
IA,Iowa,Decatur,4.9,7659,19053,VISION
ID,Idaho,Blaine,20.1,24766,16013,LPA
KY,Kentucky,Oldham,79.3,68685,21185,BPMED
MI,Michigan,St. Joseph,84.3,60758,26149,CHOLSCREEN
NJ,New Jersey,Monmouth,23.4,645354,34025,DISABILITY
CA,California,Amador,4.6,41259,06005,VISION
NE,Nebraska,Saunders,12.3,22787,31155,GHLTH
MN,Minnesota,Jackson,26.9,9990,27063,ARTHRITIS
KS,Kansas,Douglas,3.6,119363,20045,VISION
MO,Missouri,Ripley,16.3,10617,29181,ACCESS2
NJ,New Jersey,Camden,11.5,523771,34007,PHLTH
IA,Iowa,Ringgold,82.3,4639,19159,BPMED
MN,Minnesota,Grant,22.2,6153,27051,DEPRESSION
OK,Oklahoma,Adair,25.9,19414,40001,DEPRESSION
AK,Alaska,Hoonah-Angoon,8.9,2332,02105,CANCER
CA,California,Modoc,32.7,8661,06049,OBESITY
MO,Missouri,Stoddard,16.6,28479,29207,PHLTH
KY,Kentucky,Lee,31.8,7451,21129,CSMOKING
MN,Minnesota,Steele,11.5,37349,27147,COGNITION
GA,Georgia,Spalding,3.9,67909,13255,KIDNEY
NY,New York,Rensselaer,3,160232,36083,KIDNEY
CO,Colorado,El Paso,2.6,737867,08041,KIDNEY
AK,Alaska,Yakutat,12.4,704,02282,ACCESS2
NC,North Carolina,Hertford,85.8,21278,37091,CHOLSCREEN
ND,North Dakota,Bowman,7.9,2903,38011,CHD
GA,Georgia,Paulding,5,173780,13223,CHD
GA,Georgia,Madison,18.7,30885,13195,MOBILITY
NV,Nevada,Lincoln,9.5,4525,32017,HEARING
ND,North Dakota,Pembina,4.6,6767,38067,VISION
NC,North Carolina,Tyrrell,38.2,3254,37177,DISABILITY
IL,Illinois,Cass,4.6,12773,17017,SELFCARE
IL,Illinois,Wabash,15.3,11202,17185,MHLTH
MO,Missouri,Warren,13.2,36518,29219,PHLTH
OH,Ohio,Mercer,29,42309,39107,ARTHRITIS
IN,Indiana,Grant,20.2,66263,18053,GHLTH
AL,Alabama,Coosa,10.2,10450,01037,CASTHMA
GA,Georgia,Lowndes,77.8,119276,13185,CHECKUP
ME,Maine,Knox,78,41084,23013,CHECKUP
NY,New York,Bronx,16.7,1424948,36005,COGNITION
NC,North Carolina,Franklin,7.2,71703,37069,CANCER
NE,Nebraska,Saunders,7.9,22787,31155,CANCER
CO,Colorado,Costilla,31.6,3625,08023,OBESITY
IA,Iowa,Lucas,37.8,8710,19117,OBESITY
NY,New York,Yates,73.4,24613,36123,CHECKUP
MI,Michigan,Huron,78,31252,26063,CHECKUP
OH,Ohio,Erie,12.7,74852,39043,PHLTH
KY,Kentucky,Christian,18.2,72357,21047,MOBILITY
GA,Georgia,Thomas,18.2,45842,13275,MOBILITY
OK,Oklahoma,Ellis,8.9,3762,40045,CANCER
OH,Ohio,Guernsey,32.1,38287,39059,LPA
NC,North Carolina,Alamance,6.7,173877,37001,CHD
CO,Colorado,Lake,5.1,7407,08065,COPD
CO,Colorado,Larimer,24,362533,08069,OBESITY
IA,Iowa,Allamakee,8.9,13926,19005,ACCESS2
MD,Maryland,Dorchester,33,32489,24019,DISABILITY
CO,Colorado,Jefferson,19.5,579581,08059,DEPRESSION
PA,Pennsylvania,Fulton,22.1,14523,42057,DEPRESSION
CA,California,Solano,86.1,451716,06095,CHOLSCREEN
